"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0006282",0.00351455840729799,0.999995002286362,1,9,"regulation of DNA repair","BP"
"GO:0006261",0.00791570000139278,0.999972732164963,1,22,"DNA-dependent DNA replication","BP"
"GO:0019216",0.0128281052962912,0.999927188477664,1,32,"regulation of lipid metabolic process","BP"
"GO:0008015",0.0133802779374768,0.9999205507943,1,35,"blood circulation","BP"
"GO:0000184",0.014184298935943,0.999910482268935,1,38,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP"
"GO:0006310",0.0214905584750352,0.999791647513857,1,65,"DNA recombination","BP"
"GO:0002040",0.021539864549139,0.999791347548347,1,54,"sprouting angiogenesis","BP"
"GO:0004540",0.00344979799400531,0.999995184894832,1,9,"ribonuclease activity","MF"
"GO:0009378",0.00559315271341134,0.999986588221072,1,17,"four-way junction helicase activity","MF"
"GO:0008047",0.0102220107800931,0.999954025058987,1,28,"enzyme activator activity","MF"
"GO:0004386",0.0119548908431867,0.999936784602334,1,32,"helicase activity","MF"
"GO:0030374",0.0144918545520579,0.999906547356015,1,38,"nuclear receptor transcription coactivator activity","MF"
"GO:0003677",0.0311685838803987,0.99760168624675,2,827,"DNA binding","MF"
