"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0042438",0.00112528822471916,0.999985927087534,2,8,"melanin biosynthetic process","BP"
"GO:0072675",0.00224487476039984,0.99995733973359,2,11,"osteoclast fusion","BP"
"GO:0061045",0.00311859365303777,0.999928082494147,2,13,"negative regulation of wound healing","BP"
"GO:0045616",0.00353788223432515,0.999912115884094,2,14,"regulation of keratinocyte differentiation","BP"
"GO:0010839",0.00510762440434019,0.999843413988407,2,17,"negative regulation of keratinocyte proliferation","BP"
"GO:0032268",0.00550412091390548,1,1,1,"regulation of cellular protein metabolic process","BP"
"GO:0009650",0.00576224187734713,1,1,1,"UV protection","BP"
"GO:0002576",0.0065550326610938,0.999769052568984,2,19,"platelet degranulation","BP"
"GO:0097201",0.0067516873530224,1,1,1,"negative regulation of transcription from RNA polymerase II promoter in response to stress","BP"
"GO:1901329",0.0067516873530224,1,1,1,"regulation of odontoblast differentiation","BP"
"GO:0031507",0.00685734235097314,1,1,1,"heterochromatin assembly","BP"
"GO:0006824",0.00685734235097314,1,1,1,"cobalt ion transport","BP"
"GO:0001942",0.00722347450413365,0.9997312263315,2,20,"hair follicle development","BP"
"GO:0030512",0.0104413703831285,0.99952314843398,2,24,"negative regulation of transforming growth factor beta receptor signaling pathway","BP"
"GO:0010712",0.0112032716113362,0.999969029483155,1,2,"regulation of collagen metabolic process","BP"
"GO:0097435",0.0125807978758751,0.999960917483388,1,2,"supramolecular fiber organization","BP"
"GO:0042062",0.0136619772866495,0.999953885788657,1,2,"long-term strengthening of neuromuscular junction","BP"
"GO:2000278",0.0136685261027192,0.999953841413177,1,2,"regulation of DNA biosynthetic process","BP"
"GO:0001933",0.0154511405031601,0.999122192498,2,30,"negative regulation of protein phosphorylation","BP"
"GO:0048790",0.0199017385069902,0.999869252815116,1,3,"maintenance of presynaptic active zone structure","BP"
"GO:0045842",0.0204338562502551,0.999862134007356,1,3,"positive regulation of mitotic metaphase/anaphase transition","BP"
"GO:0048251",0.0227085719255797,0.999808371106798,1,4,"elastic fiber assembly","BP"
"GO:0033235",0.0245021168297801,0.999776732871561,1,4,"positive regulation of protein sumoylation","BP"
"GO:0036003",0.0245369397183346,0.999776094429496,1,4,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP"
"GO:0034184",0.0246885865673749,0.999773303398119,1,4,"positive regulation of maintenance of mitotic sister chromatid cohesion","BP"
"GO:0072499",0.0258507683306272,0.999751333317338,1,4,"photoreceptor cell axon guidance","BP"
"GO:0000722",0.0259669369823026,0.99974908076687,1,4,"telomere maintenance via recombination","BP"
"GO:0045721",0.0266815840511852,0.99973499750699,1,4,"negative regulation of gluconeogenesis","BP"
"GO:0060391",0.0267938817032596,0.99973274913982,1,4,"positive regulation of SMAD protein signal transduction","BP"
"GO:0009410",0.0270259500147043,0.999728072338195,1,4,"response to xenobiotic stimulus","BP"
"GO:0015889",0.0270973756466112,0.999726624659229,1,4,"cobalamin transport","BP"
"GO:0071493",0.0294179227927777,0.999656145824606,1,5,"cellular response to UV-B","BP"
"GO:0045840",0.0358873735494846,0.999465737314568,1,6,"positive regulation of mitotic nuclear division","BP"
"GO:0090398",0.0386486598252287,0.99937966240594,1,6,"cellular senescence","BP"
"GO:0009405",0.0400788154794383,0.999332514292281,1,6,"pathogenesis","BP"
"GO:0006805",0.0419619513937546,0.999247092785708,1,7,"xenobiotic metabolic process","BP"
"GO:0032526",0.0442619310565322,0.999161524465473,1,7,"response to retinoic acid","BP"
"GO:0043484",0.049829603268054,0.998913085775731,1,8,"regulation of RNA splicing","BP"
"GO:0071397",0.0498386628941927,0.998912686614174,1,8,"cellular response to cholesterol","BP"
"GO:0031092",0.00225175269269524,0.999957142189709,2,11,"platelet alpha granule membrane","CC"
"GO:0071953",0.0115485322990404,0.999967085343083,1,2,"elastic fiber","CC"
"GO:0045169",0.0136619772866495,0.999953885788657,1,2,"fusome","CC"
"GO:0045170",0.0136619772866495,0.999953885788657,1,2,"spectrosome","CC"
"GO:0005576",0.0179913223107706,0.995283436959035,6,328,"extracellular region","CC"
