"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0000014",90,0.000351709049530602,0.999998198703552,2,4,"single-stranded DNA endodeoxyribonuclease activity","MF","magenta","Day21","nuclease activity","PGEN_.00g008010;PGEN_.00g041570;PGEN_.00g186320;PGEN_.00g272750"
"2","GO:0000049",88,0.00032582754414723,0.999971279082135,5,51,"tRNA binding","MF","magenta","Day21","RNA binding","PGEN_.00g020710;PGEN_.00g032110;PGEN_.00g145740;PGEN_.00g159800;PGEN_.00g183890;PGEN_.00g210730;PGEN_.00g213730;PGEN_.00g235390;PGEN_.00g285800"
"3","GO:0003735",85,3.27978002738896e-05,0.999996683067718,7,113,"structural constituent of ribosome","MF","magenta","Day21","structural molecule activity","PGEN_.00g021960;PGEN_.00g159800;PGEN_.00g188330;PGEN_.00g209000;PGEN_.00g214760;PGEN_.00g249480;PGEN_.00g287530"
"4","GO:0003746",108,0.0134031593889517,0.99930003164504,2,19,"translation elongation factor activity","MF","magenta","Day21","translation factor activity, RNA bi...","PGEN_.00g210730;PGEN_.00g235390"
"5","GO:0003746",108,0.0134031593889517,0.99930003164504,2,19,"translation elongation factor activity","MF","magenta","Day21","RNA binding","PGEN_.00g020710;PGEN_.00g032110;PGEN_.00g145740;PGEN_.00g159800;PGEN_.00g183890;PGEN_.00g210730;PGEN_.00g213730;PGEN_.00g235390;PGEN_.00g285800"
"6","GO:0003756",86,8.39676112599522e-05,0.999998783322091,3,8,"protein disulfide isomerase activity","MF","magenta","Day21","isomerase activity","PGEN_.00g117300;PGEN_.00g199660;PGEN_.00g297980"
"7","GO:0004298",98,0.00425161491177467,0.999885491991524,2,11,"threonine-type endopeptidase activity","MF","magenta","Day21","peptidase activity","PGEN_.00g019210;PGEN_.00g110360;PGEN_.00g116480;PGEN_.00g150010"
"8","GO:0004521",94,0.00311281518170199,0.999800352515953,3,25,"endoribonuclease activity","MF","magenta","Day21","nuclease activity","PGEN_.00g008010;PGEN_.00g041570;PGEN_.00g186320;PGEN_.00g272750"
"9","GO:0004860",97,0.00388448673271777,0.99990390559663,2,9,"protein kinase inhibitor activity","MF","magenta","Day21","enzyme regulator activity","PGEN_.00g122460;PGEN_.00g209070"
"10","GO:0005524",100,0.0072626140058627,0.996101200300049,28,1472,"ATP binding","MF","magenta","Day21","ion binding","PGEN_.00g033030;PGEN_.00g033890;PGEN_.00g042000;PGEN_.00g042450;PGEN_.00g061000;PGEN_.00g072380;PGEN_.00g088660;PGEN_.00g093050;PGEN_.00g110440;PGEN_.00g145470;PGEN_.00g145740;PGEN_.00g154880;PGEN_.00g176570;PGEN_.00g183890;PGEN_.00g187300;PGEN_.00g188120;PGEN_.00g204280;PGEN_.00g206570;PGEN_.00g208330;PGEN_.00g209070;PGEN_.00g210730;PGEN_.00g213730;PGEN_.00g228900;PGEN_.00g235390;PGEN_.00g258190;PGEN_.00g270460;PGEN_.00g271390;PGEN_.00g274350;PGEN_.00g299330;PGEN_.00g306480;PGEN_.00g321630;PGEN_.00g323140;PGEN_.00g338640;PGEN_.00g339830;PGEN_.00g342850;PGEN_.00g342950"
