"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0000049",212,0.00879471769250526,0.998025789757573,6,51,"tRNA binding","MF","black","Day21","RNA binding","PGEN_.00g000750;PGEN_.00g001700;PGEN_.00g001730;PGEN_.00g007100;PGEN_.00g021830;PGEN_.00g039840;PGEN_.00g045020;PGEN_.00g047830;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g059610;PGEN_.00g072370;PGEN_.00g076500;PGEN_.00g076690;PGEN_.00g084050;PGEN_.00g092510;PGEN_.00g110820;PGEN_.00g113710;PGEN_.00g115060;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g132030;PGEN_.00g132040;PGEN_.00g139410;PGEN_.00g142230;PGEN_.00g152810;PGEN_.00g162680;PGEN_.00g165380;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g182130;PGEN_.00g183800;PGEN_.00g183880;PGEN_.00g184020;PGEN_.00g197760;PGEN_.00g198260;PGEN_.00g200900;PGEN_.00g204100;PGEN_.00g207680;PGEN_.00g222670;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236820;PGEN_.00g245080;PGEN_.00g254020;PGEN_.00g263030;PGEN_.00g271250;PGEN_.00g288630;PGEN_.00g315450;PGEN_.00g322550;PGEN_.00g336450"
"2","GO:0000993",238,0.0320483398951672,0.995200341706587,3,21,"RNA polymerase II complex binding","MF","black","Day21","enzyme binding","PGEN_.00g003460;PGEN_.00g008040;PGEN_.00g019150;PGEN_.00g021830;PGEN_.00g030430;PGEN_.00g049180;PGEN_.00g061190;PGEN_.00g072690;PGEN_.00g074120;PGEN_.00g076500;PGEN_.00g087190;PGEN_.00g099130;PGEN_.00g115950;PGEN_.00g119300;PGEN_.00g120810;PGEN_.00g121840;PGEN_.00g141830;PGEN_.00g159600;PGEN_.00g190200;PGEN_.00g205040;PGEN_.00g211860;PGEN_.00g233980;PGEN_.00g255870;PGEN_.00g263640;PGEN_.00g271250;PGEN_.00g288630;PGEN_.00g291820;PGEN_.00g308890;PGEN_.00g312980;PGEN_.00g321290;PGEN_.00g342770"
"3","GO:0003678",166,1.77390213323336e-05,0.999997773867241,9,50,"DNA helicase activity","MF","black","Day21","helicase activity","PGEN_.00g047870;PGEN_.00g054210;PGEN_.00g078800;PGEN_.00g115510;PGEN_.00g167670;PGEN_.00g175210;PGEN_.00g197330;PGEN_.00g205040;PGEN_.00g221680;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g243690;PGEN_.00g264140;PGEN_.00g279680;PGEN_.00g300100;PGEN_.00g308890;PGEN_.00g321290"
"4","GO:0003678",166,1.77390213323336e-05,0.999997773867241,9,50,"DNA helicase activity","MF","black","Day21","ATPase activity","PGEN_.00g045020;PGEN_.00g047870;PGEN_.00g054210;PGEN_.00g078800;PGEN_.00g115510;PGEN_.00g167670;PGEN_.00g175210;PGEN_.00g197330;PGEN_.00g205040;PGEN_.00g221680;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g227520;PGEN_.00g243690;PGEN_.00g264140;PGEN_.00g279680;PGEN_.00g300100;PGEN_.00g308890;PGEN_.00g321290"
"5","GO:0003690",182,0.00125208723237525,0.999776053646433,7,52,"double-stranded DNA binding","MF","black","Day21","DNA binding","PGEN_.00g030430;PGEN_.00g037310;PGEN_.00g050340;PGEN_.00g051310;PGEN_.00g055670;PGEN_.00g082570;PGEN_.00g084960;PGEN_.00g088600;PGEN_.00g112630;PGEN_.00g115510;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g141830;PGEN_.00g161160;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g184340;PGEN_.00g197760;PGEN_.00g199600;PGEN_.00g204770;PGEN_.00g215920;PGEN_.00g221680;PGEN_.00g224120;PGEN_.00g308890;PGEN_.00g316200;PGEN_.00g339970;PGEN_.00g343760;PGEN_.00g345530"
"6","GO:0003697",190,0.00228627412714532,0.999478165120831,8,67,"single-stranded DNA binding","MF","black","Day21","DNA binding","PGEN_.00g030430;PGEN_.00g037310;PGEN_.00g050340;PGEN_.00g051310;PGEN_.00g055670;PGEN_.00g082570;PGEN_.00g084960;PGEN_.00g088600;PGEN_.00g112630;PGEN_.00g115510;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g122900;PGEN_.00g141830;PGEN_.00g161160;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g184340;PGEN_.00g197760;PGEN_.00g199600;PGEN_.00g204770;PGEN_.00g215920;PGEN_.00g221680;PGEN_.00g224120;PGEN_.00g308890;PGEN_.00g316200;PGEN_.00g339970;PGEN_.00g343760;PGEN_.00g345530"
"7","GO:0003724",173,0.000161043495037722,0.99996900484911,10,71,"RNA helicase activity","MF","black","Day21","ATPase activity","PGEN_.00g045020;PGEN_.00g047870;PGEN_.00g054210;PGEN_.00g078800;PGEN_.00g115510;PGEN_.00g167670;PGEN_.00g175210;PGEN_.00g197330;PGEN_.00g205040;PGEN_.00g221680;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g227520;PGEN_.00g243690;PGEN_.00g264140;PGEN_.00g279680;PGEN_.00g300100;PGEN_.00g308890;PGEN_.00g321290"
"8","GO:0003724",173,0.000161043495037722,0.99996900484911,10,71,"RNA helicase activity","MF","black","Day21","helicase activity","PGEN_.00g047870;PGEN_.00g054210;PGEN_.00g078800;PGEN_.00g115510;PGEN_.00g167670;PGEN_.00g175210;PGEN_.00g197330;PGEN_.00g205040;PGEN_.00g221680;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g243690;PGEN_.00g264140;PGEN_.00g279680;PGEN_.00g300100;PGEN_.00g308890;PGEN_.00g321290"
"9","GO:0003725",181,0.000762620606921326,0.999875636373247,7,48,"double-stranded RNA binding","MF","black","Day21","RNA binding","PGEN_.00g000750;PGEN_.00g001700;PGEN_.00g001730;PGEN_.00g007100;PGEN_.00g021830;PGEN_.00g039840;PGEN_.00g045020;PGEN_.00g047830;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g059610;PGEN_.00g072370;PGEN_.00g076500;PGEN_.00g076690;PGEN_.00g084050;PGEN_.00g092510;PGEN_.00g110820;PGEN_.00g113710;PGEN_.00g115060;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g132030;PGEN_.00g132040;PGEN_.00g139410;PGEN_.00g142230;PGEN_.00g152810;PGEN_.00g162680;PGEN_.00g165380;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g182130;PGEN_.00g183800;PGEN_.00g183880;PGEN_.00g184020;PGEN_.00g197760;PGEN_.00g198260;PGEN_.00g200900;PGEN_.00g204100;PGEN_.00g207680;PGEN_.00g222670;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236820;PGEN_.00g245080;PGEN_.00g254020;PGEN_.00g263030;PGEN_.00g271250;PGEN_.00g288630;PGEN_.00g315450;PGEN_.00g322550;PGEN_.00g336450"
"10","GO:0003729",160,4.73645249186262e-11,1,20,88,"mRNA binding","MF","black","Day21","RNA binding","PGEN_.00g000750;PGEN_.00g001700;PGEN_.00g001730;PGEN_.00g007100;PGEN_.00g021830;PGEN_.00g039840;PGEN_.00g045020;PGEN_.00g047830;PGEN_.00g049860;PGEN_.00g050340;PGEN_.00g059610;PGEN_.00g072370;PGEN_.00g076500;PGEN_.00g076690;PGEN_.00g084050;PGEN_.00g092510;PGEN_.00g110820;PGEN_.00g113710;PGEN_.00g115060;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g132030;PGEN_.00g132040;PGEN_.00g139410;PGEN_.00g142230;PGEN_.00g152810;PGEN_.00g162680;PGEN_.00g165380;PGEN_.00g172310;PGEN_.00g173640;PGEN_.00g182130;PGEN_.00g183800;PGEN_.00g183880;PGEN_.00g184020;PGEN_.00g197760;PGEN_.00g198260;PGEN_.00g200900;PGEN_.00g204100;PGEN_.00g207680;PGEN_.00g222670;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g234180;PGEN_.00g234200;PGEN_.00g236820;PGEN_.00g245080;PGEN_.00g254020;PGEN_.00g263030;PGEN_.00g271250;PGEN_.00g288630;PGEN_.00g315450;PGEN_.00g322550;PGEN_.00g336450"
