"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g001030","ion binding",0.0323543969256328,"GO:0000287","magnesium ion binding","MF","brown","Serine/threonine-protein kinase STK11"
"2","PGEN_.00g001030","ion binding",0.0133430676990021,"GO:0008270","zinc ion binding","MF","brown","Serine/threonine-protein kinase STK11"
"3","PGEN_.00g001030","ion binding",0.00670646132153696,"GO:0005540","hyaluronic acid binding","MF","brown","Serine/threonine-protein kinase STK11"
"4","PGEN_.00g001030","ion binding",0.021824261622392,"GO:0030976","thiamine pyrophosphate binding","MF","brown","Serine/threonine-protein kinase STK11"
"5","PGEN_.00g001030","ion binding",0.030256551322989,"GO:0031404","chloride ion binding","MF","brown","Serine/threonine-protein kinase STK11"
"6","PGEN_.00g001030","ion binding",0.00865261066582805,"GO:0005504","fatty acid binding","MF","brown","Serine/threonine-protein kinase STK11"
"7","PGEN_.00g001030","ion binding",0.00103628923800354,"GO:0070538","oleic acid binding","MF","brown","Serine/threonine-protein kinase STK11"
"8","PGEN_.00g001030","ion binding",0.00285405341677016,"GO:0035091","phosphatidylinositol binding","MF","brown","Serine/threonine-protein kinase STK11"
"9","PGEN_.00g002440","oxidoreductase activity",0.0427361588189885,"GO:0004602","glutathione peroxidase activity","MF","brown","Cytochrome P450 10"
"10","PGEN_.00g002440","oxidoreductase activity",0.0102464129738791,"GO:0044105","L-xylulose reductase (NAD+) activity","MF","brown","Cytochrome P450 10"
"11","PGEN_.00g002440","oxidoreductase activity",0.0103976662176298,"GO:0010436","carotenoid dioxygenase activity","MF","brown","Cytochrome P450 10"
"12","PGEN_.00g002440","oxidoreductase activity",0.0315148690458498,"GO:0004497","monooxygenase activity","MF","brown","Cytochrome P450 10"
"13","PGEN_.00g002440","oxidoreductase activity",0.0103976662176298,"GO:0003834","beta-carotene 15,15'-monooxygenase activity","MF","brown","Cytochrome P450 10"
"14","PGEN_.00g002440","oxidoreductase activity",0.0098786799749048,"GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF","brown","Cytochrome P450 10"
"15","PGEN_.00g002440","oxidoreductase activity",0.0061327795294887,"GO:0004367","glycerol-3-phosphate dehydrogenase [NAD+] activity","MF","brown","Cytochrome P450 10"
"16","PGEN_.00g002440","oxidoreductase activity",0.0220112420783441,"GO:0003857","3-hydroxyacyl-CoA dehydrogenase activity","MF","brown","Cytochrome P450 10"
"17","PGEN_.00g002440","oxidoreductase activity",0.0132347958141726,"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","MF","brown","Cytochrome P450 10"
"18","PGEN_.00g002440","oxidoreductase activity",0.0106410904949249,"GO:0004090","carbonyl reductase (NADPH) activity","MF","brown","Cytochrome P450 10"
"19","PGEN_.00g002440","oxidoreductase activity",0.000331037220481376,"GO:0004022","alcohol dehydrogenase (NAD+) activity","MF","brown","Cytochrome P450 10"
"20","PGEN_.00g002440","oxidoreductase activity",0.0406094058368588,"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","brown","Cytochrome P450 10"
"21","PGEN_.00g002440","oxidoreductase activity",0.00304164462207061,"GO:0051903","S-(hydroxymethyl)glutathione dehydrogenase activity","MF","brown","Cytochrome P450 10"
"22","PGEN_.00g002440","oxidoreductase activity",0.0123456434794105,"GO:0003997","acyl-CoA oxidase activity","MF","brown","Cytochrome P450 10"
"23","PGEN_.00g002440","oxidoreductase activity",0.0105302389188598,"GO:0050038","L-xylulose reductase (NADP+) activity","MF","brown","Cytochrome P450 10"
"24","PGEN_.00g003030","ion binding",0.00670646132153696,"GO:0005540","hyaluronic acid binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"25","PGEN_.00g003030","ion binding",0.00103628923800354,"GO:0070538","oleic acid binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"26","PGEN_.00g003030","ion binding",0.0133430676990021,"GO:0008270","zinc ion binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"27","PGEN_.00g003030","ion binding",0.0323543969256328,"GO:0000287","magnesium ion binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"28","PGEN_.00g003030","ion binding",0.00865261066582805,"GO:0005504","fatty acid binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"29","PGEN_.00g003030","ion binding",0.021824261622392,"GO:0030976","thiamine pyrophosphate binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"30","PGEN_.00g003030","ion binding",0.00285405341677016,"GO:0035091","phosphatidylinositol binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"31","PGEN_.00g003030","ion binding",0.030256551322989,"GO:0031404","chloride ion binding","MF","brown","E3 ubiquitin-protein ligase MIB1"
"32","PGEN_.00g003940","ion binding",0.00670646132153696,"GO:0005540","hyaluronic acid binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"33","PGEN_.00g003940","ion binding",0.00865261066582805,"GO:0005504","fatty acid binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"34","PGEN_.00g003940","ion binding",0.021824261622392,"GO:0030976","thiamine pyrophosphate binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"35","PGEN_.00g003940","ion binding",0.00285405341677016,"GO:0035091","phosphatidylinositol binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"36","PGEN_.00g003940","ion binding",0.0323543969256328,"GO:0000287","magnesium ion binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"37","PGEN_.00g003940","ion binding",0.0133430676990021,"GO:0008270","zinc ion binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"38","PGEN_.00g003940","ion binding",0.00103628923800354,"GO:0070538","oleic acid binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
"39","PGEN_.00g003940","ion binding",0.030256551322989,"GO:0031404","chloride ion binding","MF","brown","Regucalcin (RC) (Gluconolactonase) (GNL)"
