"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0003735",73,1.80524750914028e-09,0.999999999789968,16,113,"structural constituent of ribosome","MF","pink","Day14","structural molecule activity","PGEN_.00g000530;PGEN_.00g044880;PGEN_.00g056800;PGEN_.00g059620;PGEN_.00g076830;PGEN_.00g085430;PGEN_.00g086540;PGEN_.00g110580;PGEN_.00g153200;PGEN_.00g161760;PGEN_.00g195280;PGEN_.00g196010;PGEN_.00g243720;PGEN_.00g287530;PGEN_.00g329160;PGEN_.00g346720"
"2","GO:0003743",75,9.08601336953502e-05,0.999992036334248,6,32,"translation initiation factor activity","MF","pink","Day14","translation factor activity, RNA bi...","PGEN_.00g025890;PGEN_.00g031190;PGEN_.00g079690;PGEN_.00g082590;PGEN_.00g129890;PGEN_.00g132040;PGEN_.00g266160;PGEN_.00g288180;PGEN_.00g314640;PGEN_.00g315270"
"3","GO:0003743",75,9.08601336953502e-05,0.999992036334248,6,32,"translation initiation factor activity","MF","pink","Day14","RNA binding","PGEN_.00g025890;PGEN_.00g031190;PGEN_.00g059620;PGEN_.00g079690;PGEN_.00g082590;PGEN_.00g129890;PGEN_.00g132040;PGEN_.00g243720;PGEN_.00g266160;PGEN_.00g288180;PGEN_.00g314640;PGEN_.00g315270"
"4","GO:0003746",81,0.000686256029554168,0.999954784265924,4,19,"translation elongation factor activity","MF","pink","Day14","RNA binding","PGEN_.00g025890;PGEN_.00g031190;PGEN_.00g059620;PGEN_.00g079690;PGEN_.00g082590;PGEN_.00g129890;PGEN_.00g132040;PGEN_.00g243720;PGEN_.00g266160;PGEN_.00g288180;PGEN_.00g314640;PGEN_.00g315270"
"5","GO:0003746",81,0.000686256029554168,0.999954784265924,4,19,"translation elongation factor activity","MF","pink","Day14","translation factor activity, RNA bi...","PGEN_.00g025890;PGEN_.00g031190;PGEN_.00g079690;PGEN_.00g082590;PGEN_.00g129890;PGEN_.00g132040;PGEN_.00g266160;PGEN_.00g288180;PGEN_.00g314640;PGEN_.00g315270"
"6","GO:0003785",99,0.030982541540679,0.997625922855016,2,11,"actin monomer binding","MF","pink","Day14","cytoskeletal protein binding","PGEN_.00g171310;PGEN_.00g171340"
"7","GO:0004129",78,0.000119604108739094,0.999998598818066,3,5,"cytochrome-c oxidase activity","MF","pink","Day14","oxidoreductase activity","PGEN_.00g043790;PGEN_.00g130000;PGEN_.00g133830;PGEN_.00g149020;PGEN_.00g173330;PGEN_.00g175650;PGEN_.00g186140;PGEN_.00g192240;PGEN_.00g201410;PGEN_.00g205440;PGEN_.00g220490;PGEN_.00g244560"
"8","GO:0004129",78,0.000119604108739094,0.999998598818066,3,5,"cytochrome-c oxidase activity","MF","pink","Day14","transmembrane transporter activity","PGEN_.00g009770;PGEN_.00g036390;PGEN_.00g062170;PGEN_.00g089940;PGEN_.00g119420;PGEN_.00g122370;PGEN_.00g149020;PGEN_.00g173330;PGEN_.00g201410;PGEN_.00g202340;PGEN_.00g224000;PGEN_.00g273210"
"9","GO:0004298",97,0.0259307826012648,0.998194732967864,2,11,"threonine-type endopeptidase activity","MF","pink","Day14","peptidase activity","PGEN_.00g187440;PGEN_.00g213840"
"10","GO:0004527",102,0.0437726281872774,0.99572635596136,2,17,"exonuclease activity","MF","pink","Day14","nuclease activity","PGEN_.00g175440;PGEN_.00g331890"
