"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0007018",0.00249496990740656,0.999298872098897,10,102,"microtubule-based movement","BP","pink","Day21"
"2","GO:0007283",0.0214691900488705,0.991102047872966,11,228,"spermatogenesis","BP","pink","Day21"
"3","GO:0005874",0.000158130388871986,0.999947321271398,19,270,"microtubule","CC","pink","Day21"
"4","GO:0042405",0.00154286537585223,0.999933535245883,3,10,"nuclear inclusion body","CC","pink","Day21"
"5","GO:0044327",0.00310581048913753,0.999965688867971,2,3,"dendritic spine head","CC","pink","Day21"
"6","GO:0005871",0.00419498955115277,0.99919843021775,6,48,"kinesin complex","CC","pink","Day21"
"7","GO:0030017",0.00446633452036931,0.999305332364646,5,34,"sarcomere","CC","pink","Day21"
"8","GO:0001520",0.00466439247708269,0.999910435503291,2,4,"outer dense fiber","CC","pink","Day21"
"9","GO:1990023",0.00758653318829462,0.999763846331837,2,6,"mitotic spindle midzone","CC","pink","Day21"
"10","GO:0005623",0.00839402281236969,0.995506203861516,26,696,"cell","CC","pink","Day21"
"11","GO:0005929",0.00878982302310863,0.996811326801524,11,182,"cilium","CC","pink","Day21"
"12","GO:0034993",0.0107999200364566,0.999678232989658,2,4,"meiotic nuclear membrane microtubule tethering complex","CC","pink","Day21"
"13","GO:0042383",0.0121418765674005,0.996604530967298,7,99,"sarcolemma","CC","pink","Day21"
"14","GO:0005737",0.0132444013994065,0.990319341971069,96,3388,"cytoplasm","CC","pink","Day21"
"15","GO:0035631",0.0132606022196701,0.999377688961664,2,9,"CD40 receptor complex","CC","pink","Day21"
"16","GO:0031254",0.0134853622536668,1,1,1,"cell trailing edge","CC","pink","Day21"
"17","GO:0098858",0.0134853622536668,1,1,1,"actin-based cell projection","CC","pink","Day21"
"18","GO:0098981",0.0135773745008471,0.999354855574065,2,9,"cholinergic synapse","CC","pink","Day21"
"19","GO:0036064",0.0137429692716178,0.996069880838043,7,94,"ciliary basal body","CC","pink","Day21"
"20","GO:0030286",0.0151419778669032,0.996117778200453,6,71,"dynein complex","CC","pink","Day21"
"21","GO:0005814",0.0187450648416574,0.993726797447626,8,121,"centriole","CC","pink","Day21"
"22","GO:0005815",0.0195610136600942,0.994667302744162,6,80,"microtubule organizing center","CC","pink","Day21"
"23","GO:0009898",0.0227907100173611,0.995558624474801,4,56,"cytoplasmic side of plasma membrane","CC","pink","Day21"
