"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0015986",0,1,11,11,"ATP synthesis coupled proton transport","BP","magenta","Day21"
"2","GO:0006412",1.29809493922703e-37,1,43,100,"translation","BP","magenta","Day21"
"3","GO:0006413",2.07847353147214e-14,1,15,30,"translational initiation","BP","magenta","Day21"
"4","GO:0002181",3.81971138425804e-13,1,11,17,"cytoplasmic translation","BP","magenta","Day21"
"5","GO:0000184",8.61582887349053e-10,0.999999999943064,13,38,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","Day21"
"6","GO:1902600",3.32928798861966e-07,0.999999972001246,10,34,"proton transmembrane transport","BP","magenta","Day21"
"7","GO:0010628",0.0128916978310698,0.994401364740294,14,202,"positive regulation of gene expression","BP","magenta","Day21"
"8","GO:0006281",0.0213057873986862,0.990458845549192,13,195,"DNA repair","BP","magenta","Day21"
"9","GO:0043066",0.0428492049845318,0.977070000319566,16,286,"negative regulation of apoptotic process","BP","magenta","Day21"
"10","GO:0043065",0.047715402757104,0.978619484424627,10,147,"positive regulation of apoptotic process","BP","magenta","Day21"
"11","GO:0005840",2.73981749573286e-23,1,20,29,"ribosome","CC","magenta","Day21"
"12","GO:0022627",6.8705377239608e-21,1,15,17,"cytosolic small ribosomal subunit","CC","magenta","Day21"
"13","GO:0022625",1.89510712902747e-18,1,15,21,"cytosolic large ribosomal subunit","CC","magenta","Day21"
"14","GO:0005753",7.53390895541643e-10,1,6,6,"mitochondrial proton-transporting ATP synthase complex","CC","magenta","Day21"
"15","GO:0000276",1.02772206456061e-09,1,6,6,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC","magenta","Day21"
"16","GO:0005634",2.39732256209822e-08,1,163,3216,"nucleus","CC","magenta","Day21"
"17","GO:0005743",1.81074871569529e-07,0.999999954835138,24,223,"mitochondrial inner membrane","CC","magenta","Day21"
"18","GO:0015934",9.02448354585301e-07,0.999999989518332,5,7,"large ribosomal subunit","CC","magenta","Day21"
"19","GO:0000275",1.25450487514753e-06,1,4,4,"mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)","CC","magenta","Day21"
"20","GO:0005747",3.1283893970971e-06,0.999999817474774,7,21,"mitochondrial respiratory chain complex I","CC","magenta","Day21"
"21","GO:0042788",3.3108610874348e-06,0.999999938004897,5,8,"polysomal ribosome","CC","magenta","Day21"
"22","GO:0098556",2.60853783004314e-05,1,3,3,"cytoplasmic side of rough endoplasmic reticulum membrane","CC","magenta","Day21"
"23","GO:0045261",2.92840967256147e-05,1,3,3,"proton-transporting ATP synthase complex, catalytic core F(1)","CC","magenta","Day21"
"24","GO:0005654",3.00423202388488e-05,0.999982606456971,84,1479,"nucleoplasm","CC","magenta","Day21"
"25","GO:0015935",4.47249318734072e-05,1,3,3,"small ribosomal subunit","CC","magenta","Day21"
"26","GO:0005751",0.000131415718138257,0.999998915400295,3,4,"mitochondrial respiratory chain complex IV","CC","magenta","Day21"
"27","GO:0005703",0.000193103504411365,0.999992796687071,4,9,"polytene chromosome puff","CC","magenta","Day21"
"28","GO:0097441",0.000321682340829421,0.99999637981356,3,4,"basal dendrite","CC","magenta","Day21"
"29","GO:1990904",0.000450556691028551,0.999891018637958,11,91,"ribonucleoprotein complex","CC","magenta","Day21"
"30","GO:0005730",0.000581086397761198,0.999725184017741,31,443,"nucleolus","CC","magenta","Day21"
"31","GO:0097442",0.000695983727374898,0.9999849706645,3,5,"CA3 pyramidal cell dendrite","CC","magenta","Day21"
"32","GO:0031905",0.00109193207562861,1,2,2,"early endosome lumen","CC","magenta","Day21"
"33","GO:0031201",0.00131244747219083,0.999851373538267,5,25,"SNARE complex","CC","magenta","Day21"
"34","GO:0005852",0.00271610798384552,0.999867612276481,3,8,"eukaryotic translation initiation factor 3 complex","CC","magenta","Day21"
"35","GO:0033290",0.00271610798384552,0.999867612276481,3,8,"eukaryotic 48S preinitiation complex","CC","magenta","Day21"
"36","GO:0005815",0.00302694606489554,0.999197187387253,9,80,"microtubule organizing center","CC","magenta","Day21"
