"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0000981",117,0.00134846159605714,0.999509172667835,16,217,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF","magenta","Day21","DNA-binding transcription factor ac...","PGEN_.00g002850;PGEN_.00g019640;PGEN_.00g019730;PGEN_.00g027140;PGEN_.00g027270;PGEN_.00g045570;PGEN_.00g056570;PGEN_.00g070910;PGEN_.00g117060;PGEN_.00g121130;PGEN_.00g179850;PGEN_.00g180930;PGEN_.00g233540;PGEN_.00g259100;PGEN_.00g267200;PGEN_.00g290800"
"2","GO:0003724",138,0.0144732367706763,0.995853752169002,7,71,"RNA helicase activity","MF","magenta","Day21","ATPase activity","PGEN_.00g152190;PGEN_.00g167670;PGEN_.00g188120;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g244000;PGEN_.00g244930"
"3","GO:0003724",138,0.0144732367706763,0.995853752169002,7,71,"RNA helicase activity","MF","magenta","Day21","helicase activity","PGEN_.00g152190;PGEN_.00g167670;PGEN_.00g188120;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g244000;PGEN_.00g244930"
"4","GO:0003729",106,0.000137466940437004,0.999968895479972,12,88,"mRNA binding","MF","magenta","Day21","RNA binding","PGEN_.00g000530;PGEN_.00g000750;PGEN_.00g031190;PGEN_.00g041220;PGEN_.00g041380;PGEN_.00g046400;PGEN_.00g059620;PGEN_.00g073540;PGEN_.00g076150;PGEN_.00g082590;PGEN_.00g094340;PGEN_.00g103530;PGEN_.00g115400;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g129890;PGEN_.00g131540;PGEN_.00g156700;PGEN_.00g163340;PGEN_.00g163590;PGEN_.00g200880;PGEN_.00g200900;PGEN_.00g225250;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g229190;PGEN_.00g266160;PGEN_.00g281780;PGEN_.00g282230;PGEN_.00g288180;PGEN_.00g303450;PGEN_.00g314640;PGEN_.00g315270;PGEN_.00g328470"
"5","GO:0003730",118,0.00137553684460287,0.999796597585265,6,33,"mRNA 3'-UTR binding","MF","magenta","Day21","RNA binding","PGEN_.00g000530;PGEN_.00g000750;PGEN_.00g031190;PGEN_.00g041220;PGEN_.00g041380;PGEN_.00g046400;PGEN_.00g059620;PGEN_.00g073540;PGEN_.00g076150;PGEN_.00g082590;PGEN_.00g094340;PGEN_.00g103530;PGEN_.00g115400;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g129890;PGEN_.00g131540;PGEN_.00g156700;PGEN_.00g163340;PGEN_.00g163590;PGEN_.00g200880;PGEN_.00g200900;PGEN_.00g225250;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g229190;PGEN_.00g266160;PGEN_.00g281780;PGEN_.00g282230;PGEN_.00g288180;PGEN_.00g303450;PGEN_.00g314640;PGEN_.00g315270;PGEN_.00g328470"
"6","GO:0003730",118,0.00137553684460287,0.999796597585265,6,33,"mRNA 3'-UTR binding","MF","magenta","Day21","mRNA binding","PGEN_.00g000530;PGEN_.00g046400;PGEN_.00g115400;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g163590;PGEN_.00g200880;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g282230;PGEN_.00g328470"
"7","GO:0003735",98,9.13283914928391e-46,1,51,113,"structural constituent of ribosome","MF","magenta","Day21","structural molecule activity","PGEN_.00g000530;PGEN_.00g003630;PGEN_.00g026310;PGEN_.00g028390;PGEN_.00g035120;PGEN_.00g041220;PGEN_.00g041380;PGEN_.00g044880;PGEN_.00g046400;PGEN_.00g048620;PGEN_.00g056800;PGEN_.00g058030;PGEN_.00g059620;PGEN_.00g066340;PGEN_.00g067550;PGEN_.00g073640;PGEN_.00g074330;PGEN_.00g076830;PGEN_.00g085430;PGEN_.00g086540;PGEN_.00g094340;PGEN_.00g098630;PGEN_.00g103530;PGEN_.00g104520;PGEN_.00g110580;PGEN_.00g129960;PGEN_.00g130250;PGEN_.00g153200;PGEN_.00g153380;PGEN_.00g156700;PGEN_.00g158330;PGEN_.00g161760;PGEN_.00g163340;PGEN_.00g163590;PGEN_.00g189090;PGEN_.00g193610;PGEN_.00g195280;PGEN_.00g196010;PGEN_.00g200880;PGEN_.00g208760;PGEN_.00g229190;PGEN_.00g233580;PGEN_.00g240620;PGEN_.00g254000;PGEN_.00g260760;PGEN_.00g270690;PGEN_.00g274530;PGEN_.00g281780;PGEN_.00g287540;PGEN_.00g291940;PGEN_.00g303220;PGEN_.00g303450;PGEN_.00g305240;PGEN_.00g307650;PGEN_.00g309420;PGEN_.00g310720;PGEN_.00g312410;PGEN_.00g329110;PGEN_.00g329160;PGEN_.00g346720"
"8","GO:0003743",113,0.00100519512308261,0.999860776398552,6,32,"translation initiation factor activity","MF","magenta","Day21","RNA binding","PGEN_.00g000530;PGEN_.00g000750;PGEN_.00g031190;PGEN_.00g041220;PGEN_.00g041380;PGEN_.00g046400;PGEN_.00g059620;PGEN_.00g073540;PGEN_.00g076150;PGEN_.00g082590;PGEN_.00g094340;PGEN_.00g103530;PGEN_.00g115400;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g129890;PGEN_.00g131540;PGEN_.00g156700;PGEN_.00g163340;PGEN_.00g163590;PGEN_.00g200880;PGEN_.00g200900;PGEN_.00g225250;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g229190;PGEN_.00g266160;PGEN_.00g281780;PGEN_.00g282230;PGEN_.00g288180;PGEN_.00g303450;PGEN_.00g314640;PGEN_.00g315270;PGEN_.00g328470"
"9","GO:0003743",113,0.00100519512308261,0.999860776398552,6,32,"translation initiation factor activity","MF","magenta","Day21","translation factor activity, RNA bi...","PGEN_.00g000750;PGEN_.00g031190;PGEN_.00g076150;PGEN_.00g082590;PGEN_.00g129890;PGEN_.00g131540;PGEN_.00g266160;PGEN_.00g288180;PGEN_.00g314640;PGEN_.00g315270"
"10","GO:0003746",122,0.00342182287803693,0.999648869998583,4,19,"translation elongation factor activity","MF","magenta","Day21","RNA binding","PGEN_.00g000530;PGEN_.00g000750;PGEN_.00g031190;PGEN_.00g041220;PGEN_.00g041380;PGEN_.00g046400;PGEN_.00g059620;PGEN_.00g073540;PGEN_.00g076150;PGEN_.00g082590;PGEN_.00g094340;PGEN_.00g103530;PGEN_.00g115400;PGEN_.00g122640;PGEN_.00g122660;PGEN_.00g129890;PGEN_.00g131540;PGEN_.00g156700;PGEN_.00g163340;PGEN_.00g163590;PGEN_.00g200880;PGEN_.00g200900;PGEN_.00g225250;PGEN_.00g225360;PGEN_.00g226100;PGEN_.00g229190;PGEN_.00g266160;PGEN_.00g281780;PGEN_.00g282230;PGEN_.00g288180;PGEN_.00g303450;PGEN_.00g314640;PGEN_.00g315270;PGEN_.00g328470"
