"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0000062",142,0.0123755229581687,0.998835703429913,3,11,"fatty-acyl-CoA binding","MF","brown","Day14","ion binding","PGEN_.00g005530;PGEN_.00g018500;PGEN_.00g024130;PGEN_.00g077860;PGEN_.00g095990;PGEN_.00g127760;PGEN_.00g132090;PGEN_.00g135000;PGEN_.00g135600;PGEN_.00g153420;PGEN_.00g162260;PGEN_.00g166570;PGEN_.00g177440;PGEN_.00g192770;PGEN_.00g198530;PGEN_.00g213920;PGEN_.00g220140;PGEN_.00g234530;PGEN_.00g258130;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g268580;PGEN_.00g272730;PGEN_.00g285980;PGEN_.00g286040;PGEN_.00g311860;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g333110;PGEN_.00g339990;PGEN_.00g340820;PGEN_.00g340990;PGEN_.00g343270"
"2","GO:0003755",188,0.0421263276824473,0.990547318838678,4,25,"peptidyl-prolyl cis-trans isomerase activity","MF","brown","Day14","isomerase activity","PGEN_.00g049490;PGEN_.00g069180;PGEN_.00g161950;PGEN_.00g183520;PGEN_.00g184550;PGEN_.00g282910"
"3","GO:0003779",189,0.0437736642101158,0.976746754266539,16,166,"actin binding","MF","brown","Day14","cytoskeletal protein binding","PGEN_.00g005660;PGEN_.00g009370;PGEN_.00g014630;PGEN_.00g065040;PGEN_.00g080030;PGEN_.00g113630;PGEN_.00g131030;PGEN_.00g172290;PGEN_.00g201320;PGEN_.00g212320;PGEN_.00g264620;PGEN_.00g282910;PGEN_.00g306890;PGEN_.00g329150;PGEN_.00g331050;PGEN_.00g341690"
"4","GO:0003834",148,0.0186167709209859,0.999141121874698,2,5,"beta-carotene 15,15'-monooxygenase activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
"5","GO:0003857",114,0.00304453353425388,0.999854836758689,3,7,"3-hydroxyacyl-CoA dehydrogenase activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
"6","GO:0003858",173,0.033024917086245,0.997746415200274,2,6,"3-hydroxybutyrate dehydrogenase activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
"7","GO:0003996",187,0.0418570217754846,0.996745412751039,2,6,"acyl-CoA ligase activity","MF","brown","Day14","ligase activity","PGEN_.00g048000;PGEN_.00g177020;PGEN_.00g234660"
"8","GO:0003997",153,0.0218456254535284,0.999049266016569,2,4,"acyl-CoA oxidase activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
"9","GO:0004022",150,0.0196366734239132,0.999193312459682,2,4,"alcohol dehydrogenase (NAD+) activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
"10","GO:0004090",158,0.0238686496080705,0.996790541912932,3,22,"carbonyl reductase (NADPH) activity","MF","brown","Day14","oxidoreductase activity","PGEN_.00g002290;PGEN_.00g006490;PGEN_.00g010860;PGEN_.00g012200;PGEN_.00g018500;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g068260;PGEN_.00g069180;PGEN_.00g076740;PGEN_.00g104910;PGEN_.00g116940;PGEN_.00g119840;PGEN_.00g120210;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g161270;PGEN_.00g162660;PGEN_.00g169370;PGEN_.00g169390;PGEN_.00g169450;PGEN_.00g176480;PGEN_.00g180320;PGEN_.00g180630;PGEN_.00g199660;PGEN_.00g203570;PGEN_.00g213920;PGEN_.00g231830;PGEN_.00g236540;PGEN_.00g261210;PGEN_.00g282850;PGEN_.00g291710;PGEN_.00g297980;PGEN_.00g300030;PGEN_.00g310290;PGEN_.00g310300;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g318780;PGEN_.00g325650;PGEN_.00g325710"
