"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0000122",0.040175700034129,0.980868657589959,12,402,"negative regulation of transcription by RNA polymerase II","BP","pink","Day14"
"2","GO:1990904",0.00623612072253414,0.998665798428917,6,91,"ribonucleoprotein complex","CC","pink","Day14"
"3","GO:0031234",0.00637789308449015,0.999487802503128,3,18,"extrinsic component of cytoplasmic side of plasma membrane","CC","pink","Day14"
"4","GO:0005895",0.0132793135903257,1,1,1,"interleukin-5 receptor complex","CC","pink","Day14"
"5","GO:0009368",0.0158080671596924,1,1,1,"endopeptidase Clp complex","CC","pink","Day14"
"6","GO:0098547",0.0165943064075474,1,1,1,"lumenal side of Golgi membrane","CC","pink","Day14"
"7","GO:0034045",0.019576010104652,0.99881232682299,2,12,"phagophore assembly site membrane","CC","pink","Day14"
"8","GO:0031205",0.0197629716046535,0.999901631834471,1,2,"endoplasmic reticulum Sec complex","CC","pink","Day14"
"9","GO:0005762",0.0200879149540209,0.997366779762031,3,41,"mitochondrial large ribosomal subunit","CC","pink","Day14"
"10","GO:0000790",0.0208913303197485,0.993424781595733,7,161,"nuclear chromatin","CC","pink","Day14"
"11","GO:0030426",0.021213123973731,0.994924822942809,5,82,"growth cone","CC","pink","Day14"
"12","GO:0090730",0.0229467567446657,1,1,1,"Las1 complex","CC","pink","Day14"
"13","GO:0098998",0.0229467567446657,1,1,1,"extrinsic component of postsynaptic early endosome membrane","CC","pink","Day14"
"14","GO:0098595",0.0229467567446658,1,1,1,"perivitelline space","CC","pink","Day14"
"15","GO:0002169",0.0307227246650164,0.999760942872026,1,2,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial","CC","pink","Day14"
"16","GO:1905202",0.0307227246650164,0.999760942872026,1,2,"methylcrotonoyl-CoA carboxylase complex","CC","pink","Day14"
"17","GO:0080008",0.034316424657274,0.997085568312086,2,16,"Cul4-RING E3 ubiquitin ligase complex","CC","pink","Day14"
"18","GO:1990454",0.0344870848232251,0.999698188811944,1,2,"L-type voltage-gated calcium channel complex","CC","pink","Day14"
"19","GO:0019005",0.0377317316181433,0.993672086931346,3,46,"SCF ubiquitin ligase complex","CC","pink","Day14"
"20","GO:0090498",0.039161227775119,0.999609894972684,1,2,"extrinsic component of Golgi membrane","CC","pink","Day14"
"21","GO:0098837",0.0409892548947201,0.999572221115293,1,2,"postsynaptic recycling endosome","CC","pink","Day14"
"22","GO:0055038",0.0410124993957559,0.992929229415276,3,41,"recycling endosome membrane","CC","pink","Day14"
"23","GO:0030175",0.0415237797571084,0.992823131295762,3,39,"filopodium","CC","pink","Day14"
"24","GO:0000407",0.0422353864394571,0.995938906057255,2,18,"phagophore assembly site","CC","pink","Day14"
"25","GO:0005958",0.0439106329378051,0.999508327764657,1,2,"DNA-dependent protein kinase-DNA ligase 4 complex","CC","pink","Day14"
"26","GO:0099617",0.0458443478925208,0.999286575612973,1,3,"matrix side of mitochondrial inner membrane","CC","pink","Day14"
"27","GO:0016328",0.0471564744960348,0.991400887197822,3,42,"lateral plasma membrane","CC","pink","Day14"
"28","GO:0005784",0.0483139784969928,0.999108807699363,1,4,"Sec61 translocon complex","CC","pink","Day14"
"29","GO:0042597",0.0486836504066433,0.999194414608375,1,3,"periplasmic space","CC","pink","Day14"
"30","GO:0043565",3.13496273911029e-05,0.999991872826306,16,304,"sequence-specific DNA binding","MF","pink","Day14"
"31","GO:0005096",0.000411820717267664,0.999908101202485,10,133,"GTPase activator activity","MF","pink","Day14"
"32","GO:0048365",0.000755803048086886,0.99994723647968,4,24,"Rac GTPase binding","MF","pink","Day14"
"33","GO:0044548",0.0012041203332297,0.999991825025512,2,3,"S100 protein binding","MF","pink","Day14"
"34","GO:0005544",0.0036451597091248,0.999596550007068,4,32,"calcium-dependent phospholipid binding","MF","pink","Day14"
"35","GO:0004784",0.00385083875173617,0.999915658219265,2,6,"superoxide dismutase activity","MF","pink","Day14"
"36","GO:0004792",0.00393513369226604,0.999912845792316,2,6,"thiosulfate sulfurtransferase activity","MF","pink","Day14"
"37","GO:0001227",0.00408251801544616,0.999197099524406,6,100,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","pink","Day14"
"38","GO:0046982",0.00592525663056006,0.99821358283636,9,198,"protein heterodimerization activity","MF","pink","Day14"
"39","GO:0005095",0.00893566090041553,0.9996591206674,2,9,"GTPase inhibitor activity","MF","pink","Day14"
"40","GO:0003724",0.00938818213834851,0.998175797636019,5,71,"RNA helicase activity","MF","pink","Day14"
"41","GO:0043425",0.00962701827334952,0.999589314001646,2,14,"bHLH transcription factor binding","MF","pink","Day14"
"42","GO:0050840",0.0106809455407783,0.998915347754606,3,29,"extracellular matrix binding","MF","pink","Day14"
"43","GO:0000978",0.0151204658593929,0.994694600055597,9,221,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Day14"
"44","GO:0005109",0.0205160819106955,0.99733704891046,3,30,"frizzled binding","MF","pink","Day14"
"45","GO:0004519",0.0219193313197559,0.997010026883353,3,48,"endonuclease activity","MF","pink","Day14"
"46","GO:0060090",0.0250210358671462,0.99643996482002,3,40,"molecular adaptor activity","MF","pink","Day14"
"47","GO:0017137",0.0263520326486372,0.993324045794459,5,86,"Rab GTPase binding","MF","pink","Day14"
"48","GO:0031267",0.0308950781671588,0.997580113077605,2,13,"small GTPase binding","MF","pink","Day14"
"49","GO:0000977",0.0323586954843913,0.989962377164529,6,146,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","Day14"
"50","GO:0043539",0.0342422991188732,0.997077821293479,2,17,"protein serine/threonine kinase activator activity","MF","pink","Day14"
"51","GO:0051019",0.0359667068360311,0.996847856223761,2,17,"mitogen-activated protein kinase binding","MF","pink","Day14"
"52","GO:0016716",0.0403249963965258,0.996185908940509,2,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","pink","Day14"
"53","GO:0004867",0.0468007743345425,0.988506143803721,4,72,"serine-type endopeptidase inhibitor activity","MF","pink","Day14"
"54","GO:0005332",0.0484364541411793,0.994956162340666,2,19,"gamma-aminobutyric acid:sodium symporter activity","MF","pink","Day14"
