"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0000398",3.44725271302514e-15,1,26,117,"mRNA splicing, via spliceosome","BP","black","Day21"
"2","GO:0006364",8.28935176462773e-14,1,21,81,"rRNA processing","BP","black","Day21"
"3","GO:0008380",2.04732577301748e-10,0.999999999977266,19,92,"RNA splicing","BP","black","Day21"
"4","GO:0006457",4.53943302483923e-09,0.999999999551608,14,64,"protein folding","BP","black","Day21"
"5","GO:0006338",2.87477030987472e-08,0.999999996725654,14,58,"chromatin remodeling","BP","black","Day21"
"6","GO:0045727",6.94961427837637e-08,0.999999995211164,10,31,"positive regulation of translation","BP","black","Day21"
"7","GO:0006397",8.70418965285649e-08,0.999999984566695,18,116,"mRNA processing","BP","black","Day21"
"8","GO:0045944",3.30743388912513e-05,0.999985615979957,37,548,"positive regulation of transcription by RNA polymerase II","BP","black","Day21"
"9","GO:0006355",8.77368956206602e-05,0.999967495897366,24,401,"regulation of transcription, DNA-templated","BP","black","Day21"
"10","GO:0006974",0.000136867549317013,0.999956715400716,18,189,"cellular response to DNA damage stimulus","BP","black","Day21"
"11","GO:0007049",0.000188693399922363,0.999932255078832,21,252,"cell cycle","BP","black","Day21"
"12","GO:0006366",0.000225721616274192,0.999949390585342,11,105,"transcription by RNA polymerase II","BP","black","Day21"
"13","GO:0051301",0.000273569920867195,0.999891112996696,24,314,"cell division","BP","black","Day21"
"14","GO:0016055",0.000420159098770547,0.999876719264425,14,142,"Wnt signaling pathway","BP","black","Day21"
"15","GO:0006281",0.000636763845102382,0.999785395795699,16,195,"DNA repair","BP","black","Day21"
"16","GO:0045892",0.00117793876680792,0.999520547563399,20,314,"negative regulation of transcription, DNA-templated","BP","black","Day21"
"17","GO:0000278",0.00187551820068139,0.999494048508976,10,93,"mitotic cell cycle","BP","black","Day21"
"18","GO:0006357",0.00201586602052866,0.999236808209104,16,228,"regulation of transcription by RNA polymerase II","BP","black","Day21"
"19","GO:0043065",0.00257981422754592,0.999119835636419,13,147,"positive regulation of apoptotic process","BP","black","Day21"
"20","GO:0043066",0.0040771732671559,0.998237819854156,18,286,"negative regulation of apoptotic process","BP","black","Day21"
"21","GO:0000122",0.00727900635205494,0.996373898990322,22,402,"negative regulation of transcription by RNA polymerase II","BP","black","Day21"
"22","GO:0006915",0.00875564716531738,0.995822460783219,19,308,"apoptotic process","BP","black","Day21"
