"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0005743",2.18648993742153e-08,0.999999997607453,14,223,"mitochondrial inner membrane","CC","magenta","Day21"
"2","GO:0005739",8.27890690369594e-08,0.999999978469977,27,805,"mitochondrion","CC","magenta","Day21"
"3","GO:0005634",2.26854589392314e-07,1,63,3216,"nucleus","CC","magenta","Day21"
"4","GO:0005819",1.1418492707651e-06,0.999999895115348,9,85,"spindle","CC","magenta","Day21"
"5","GO:0042470",2.44402464564754e-06,0.999999841855184,7,53,"melanosome","CC","magenta","Day21"
"6","GO:0034663",2.81899699617751e-06,0.999999961709542,4,11,"endoplasmic reticulum chaperone complex","CC","magenta","Day21"
"7","GO:0005654",6.902988383392e-06,0.999997272918664,37,1479,"nucleoplasm","CC","magenta","Day21"
"8","GO:0030496",7.82754845757045e-06,0.999999073569193,9,110,"midbody","CC","magenta","Day21"
"9","GO:0005762",1.39537443890312e-05,0.999999382063857,5,41,"mitochondrial large ribosomal subunit","CC","magenta","Day21"
"10","GO:0000776",3.29768770452249e-05,0.999997509508337,6,49,"kinetochore","CC","magenta","Day21"
"11","GO:0005788",4.3862950038564e-05,0.999994380977607,8,126,"endoplasmic reticulum lumen","CC","magenta","Day21"
"12","GO:0032991",7.88350812065856e-05,0.999980168321092,14,365,"protein-containing complex","CC","magenta","Day21"
"13","GO:0005793",0.00014460072911415,0.999989404768278,5,45,"endoplasmic reticulum-Golgi intermediate compartment","CC","magenta","Day21"
"14","GO:1990047",0.000187231516776372,1,2,2,"spindle matrix","CC","magenta","Day21"
"15","GO:0005829",0.000600360536245966,0.999684091302682,44,2336,"cytosol","CC","magenta","Day21"
"16","GO:0005759",0.000699456565992959,0.999863842843072,8,175,"mitochondrial matrix","CC","magenta","Day21"
"17","GO:0005737",0.000981669587382387,0.99943635353305,56,3388,"cytoplasm","CC","magenta","Day21"
"18","GO:0042645",0.00125612937615679,0.999943525649589,3,18,"mitochondrial nucleoid","CC","magenta","Day21"
"19","GO:0008250",0.00128811294451295,0.999985217945143,2,5,"oligosaccharyltransferase complex","CC","magenta","Day21"
"20","GO:0019773",0.00135055071354597,0.999984123554891,2,5,"proteasome core complex, alpha-subunit complex","CC","magenta","Day21"
"21","GO:0000775",0.00135841557174911,0.999884405044994,4,38,"chromosome, centromeric region","CC","magenta","Day21"
"22","GO:0005874",0.00136308763922516,0.999640462311832,10,270,"microtubule","CC","magenta","Day21"
"23","GO:0030134",0.00146882268739113,0.999928577865096,3,22,"COPII-coated ER to Golgi transport vesicle","CC","magenta","Day21"
"24","GO:0005790",0.0015339640584188,0.999925523493663,3,19,"smooth endoplasmic reticulum","CC","magenta","Day21"
"25","GO:1990023",0.00192488005506275,0.999970517319013,2,6,"mitotic spindle midzone","CC","magenta","Day21"
"26","GO:0000940",0.00195342392540988,0.999972281321035,2,5,"condensed chromosome outer kinetochore","CC","magenta","Day21"
"27","GO:0072546",0.00233562775943025,0.999956702791612,2,8,"EMC complex","CC","magenta","Day21"
"28","GO:0005844",0.00281062987747025,0.999829101587765,3,21,"polysome","CC","magenta","Day21"
