"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0043066",0.000274096158255993,0.999901180446435,20,286,"negative regulation of apoptotic process","BP","yellow","Day7"
"2","GO:0046777",0.00044189787937561,0.999893062422493,11,99,"protein autophosphorylation","BP","yellow","Day7"
"3","GO:0016567",0.000557629515131858,0.999792546513184,19,314,"protein ubiquitination","BP","yellow","Day7"
"4","GO:0007166",0.00134725467122913,0.999623820419147,11,111,"cell surface receptor signaling pathway","BP","yellow","Day7"
"5","GO:0016477",0.00146998075875037,0.999557031921586,12,124,"cell migration","BP","yellow","Day7"
"6","GO:0001701",0.00177109927426316,0.999421687714458,13,147,"in utero embryonic development","BP","yellow","Day7"
"7","GO:0030036",0.00249100088148285,0.999299094853228,10,100,"actin cytoskeleton organization","BP","yellow","Day7"
"8","GO:0045944",0.00337819054694107,0.99824765041935,29,548,"positive regulation of transcription by RNA polymerase II","BP","yellow","Day7"
"9","GO:0045892",0.00692141729134509,0.996922169985359,17,314,"negative regulation of transcription, DNA-templated","BP","yellow","Day7"
"10","GO:0045087",0.00779096966480543,0.996688487279486,15,298,"innate immune response","BP","yellow","Day7"
"11","GO:0006468",0.0132640045331509,0.994035195123756,15,229,"protein phosphorylation","BP","yellow","Day7"
"12","GO:0035556",0.0198288916097144,0.99122371029335,13,192,"intracellular signal transduction","BP","yellow","Day7"
"13","GO:0006974",0.0211068209321818,0.990916139295762,12,189,"cellular response to DNA damage stimulus","BP","yellow","Day7"
"14","GO:0007155",0.0215836888772939,0.988090843032052,22,458,"cell adhesion","BP","yellow","Day7"
"15","GO:0006470",0.0266406496230088,0.989187833388508,10,146,"protein dephosphorylation","BP","yellow","Day7"
"16","GO:0045893",0.0269988039657682,0.986370187477511,16,302,"positive regulation of transcription, DNA-templated","BP","yellow","Day7"
"17","GO:0007165",0.0283325075676118,0.983930047448458,22,482,"signal transduction","BP","yellow","Day7"
"18","GO:0007186",0.0432909416475732,0.979923646251186,11,262,"G protein-coupled receptor signaling pathway","BP","yellow","Day7"
"19","GO:0006511",0.0463438171921101,0.976827013962528,13,230,"ubiquitin-dependent protein catabolic process","BP","yellow","Day7"
"20","GO:0005634",4.0381665597715e-06,0.999997771293451,130,3216,"nucleus","CC","yellow","Day7"
"21","GO:0005737",1.81644677072225e-05,0.999988636540369,139,3388,"cytoplasm","CC","yellow","Day7"
"22","GO:0048471",0.000216211024897403,0.999908289957137,28,429,"perinuclear region of cytoplasm","CC","yellow","Day7"
"23","GO:0098845",0.000667198444433982,1,2,2,"postsynaptic endosome","CC","yellow","Day7"
"24","GO:0032996",0.00142630407432662,1,2,2,"Bcl3-Bcl10 complex","CC","yellow","Day7"
"25","GO:0033257",0.00142630407432662,1,2,2,"Bcl3/NF-kappaB2 complex","CC","yellow","Day7"
"26","GO:0016607",0.00147204634005964,0.999460925897582,16,216,"nuclear speck","CC","yellow","Day7"
