"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0000287",126,0.0323543969256328,0.985806182598441,11,146,"magnesium ion binding","MF","brown","Day7","ion binding","PGEN_.00g001030;PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g014380;PGEN_.00g021940;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g038510;PGEN_.00g040090;PGEN_.00g042250;PGEN_.00g044210;PGEN_.00g046630;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g055720;PGEN_.00g071610;PGEN_.00g077860;PGEN_.00g083780;PGEN_.00g108800;PGEN_.00g115120;PGEN_.00g132570;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g154930;PGEN_.00g156260;PGEN_.00g156290;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g165960;PGEN_.00g167600;PGEN_.00g168260;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192770;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g206470;PGEN_.00g212870;PGEN_.00g242070;PGEN_.00g245730;PGEN_.00g251580;PGEN_.00g253230;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272230;PGEN_.00g274340;PGEN_.00g276360;PGEN_.00g298600;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660"
"2","GO:0003834",95,0.0103976662176298,0.999648036543234,2,5,"beta-carotene 15,15'-monooxygenase activity","MF","brown","Day7","oxidoreductase activity","PGEN_.00g002440;PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g039850;PGEN_.00g040690;PGEN_.00g042250;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g069180;PGEN_.00g116940;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g176480;PGEN_.00g188590;PGEN_.00g189040;PGEN_.00g285980;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500"
"3","GO:0003857",115,0.0220112420783441,0.998730242786968,2,7,"3-hydroxyacyl-CoA dehydrogenase activity","MF","brown","Day7","oxidoreductase activity","PGEN_.00g002440;PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g039850;PGEN_.00g040690;PGEN_.00g042250;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g069180;PGEN_.00g116940;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g176480;PGEN_.00g188590;PGEN_.00g189040;PGEN_.00g285980;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500"
"4","GO:0003997",99,0.0123456434794105,0.99960456108196,2,4,"acyl-CoA oxidase activity","MF","brown","Day7","oxidoreductase activity","PGEN_.00g002440;PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g039850;PGEN_.00g040690;PGEN_.00g042250;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g069180;PGEN_.00g116940;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g176480;PGEN_.00g188590;PGEN_.00g189040;PGEN_.00g285980;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500"
"5","GO:0004022",71,0.000331037220481376,0.999996236758143,3,4,"alcohol dehydrogenase (NAD+) activity","MF","brown","Day7","oxidoreductase activity","PGEN_.00g002440;PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g039850;PGEN_.00g040690;PGEN_.00g042250;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g069180;PGEN_.00g116940;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g176480;PGEN_.00g188590;PGEN_.00g189040;PGEN_.00g285980;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500"
"6","GO:0004090",98,0.0106410904949249,0.998943258872882,3,22,"carbonyl reductase (NADPH) activity","MF","brown","Day7","oxidoreductase activity","PGEN_.00g002440;PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g039850;PGEN_.00g040690;PGEN_.00g042250;PGEN_.00g048930;PGEN_.00g049360;PGEN_.00g057660;PGEN_.00g069180;PGEN_.00g116940;PGEN_.00g121900;PGEN_.00g121940;PGEN_.00g135600;PGEN_.00g176480;PGEN_.00g188590;PGEN_.00g189040;PGEN_.00g285980;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500"
"7","GO:0004165",119,0.0272879027292802,0.998232687596176,2,7,"dodecenoyl-CoA delta-isomerase activity","MF","brown","Day7","isomerase activity","PGEN_.00g069180;PGEN_.00g184550"
"8","GO:0004175",107,0.0182023654959157,0.994561304876643,7,66,"endopeptidase activity","MF","brown","Day7","peptidase activity","PGEN_.00g006380;PGEN_.00g009930;PGEN_.00g033640;PGEN_.00g038400;PGEN_.00g041020;PGEN_.00g047200;PGEN_.00g057170;PGEN_.00g057190;PGEN_.00g057380;PGEN_.00g108800;PGEN_.00g115120;PGEN_.00g156240;PGEN_.00g170730;PGEN_.00g199810;PGEN_.00g228480;PGEN_.00g228920;PGEN_.00g272650;PGEN_.00g298200;PGEN_.00g298410;PGEN_.00g321850;PGEN_.00g344990;PGEN_.00g345610;PGEN_.00g345680;PGEN_.00g346560;PGEN_.00g348220;PGEN_.00g348570"
"9","GO:0004197",120,0.0277786194380991,0.990900478553059,7,75,"cysteine-type endopeptidase activity","MF","brown","Day7","peptidase activity","PGEN_.00g006380;PGEN_.00g009930;PGEN_.00g033640;PGEN_.00g038400;PGEN_.00g041020;PGEN_.00g047200;PGEN_.00g057170;PGEN_.00g057190;PGEN_.00g057380;PGEN_.00g108800;PGEN_.00g115120;PGEN_.00g156240;PGEN_.00g170730;PGEN_.00g199810;PGEN_.00g228480;PGEN_.00g228920;PGEN_.00g272650;PGEN_.00g298200;PGEN_.00g298410;PGEN_.00g321850;PGEN_.00g344990;PGEN_.00g345610;PGEN_.00g345680;PGEN_.00g346560;PGEN_.00g348220;PGEN_.00g348570"
"10","GO:0004252",70,3.76983144835689e-05,0.999990870729422,15,108,"serine-type endopeptidase activity","MF","brown","Day7","peptidase activity","PGEN_.00g006380;PGEN_.00g009930;PGEN_.00g033640;PGEN_.00g038400;PGEN_.00g041020;PGEN_.00g047200;PGEN_.00g057170;PGEN_.00g057190;PGEN_.00g057380;PGEN_.00g108800;PGEN_.00g115120;PGEN_.00g156240;PGEN_.00g170730;PGEN_.00g199810;PGEN_.00g228480;PGEN_.00g228920;PGEN_.00g272650;PGEN_.00g298200;PGEN_.00g298410;PGEN_.00g321850;PGEN_.00g344990;PGEN_.00g345610;PGEN_.00g345680;PGEN_.00g346560;PGEN_.00g348220;PGEN_.00g348570"
