"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0035987",7.7825090465516e-06,0.99999980394611,5,9,"endodermal cell differentiation","BP"
"GO:0042730",5.82942945017141e-05,0.999998689965412,4,7,"fibrinolysis","BP"
"GO:0003429",6.50095664988837e-05,0.999996789896098,5,13,"growth plate cartilage chondrocyte morphogenesis","BP"
"GO:0031639",0.000189813990796732,0.999998228426819,3,4,"plasminogen activation","BP"
"GO:0051919",0.000189813990796732,0.999998228426819,3,4,"positive regulation of fibrinolysis","BP"
"GO:0015918",0.00042541772806561,0.999992295941637,3,5,"sterol transport","BP"
"GO:0007155",0.000505264382643129,0.99983588180912,16,170,"cell adhesion","BP"
"GO:0045599",0.000657486631366075,0.999961672826018,4,12,"negative regulation of fat cell differentiation","BP"
"GO:0044245",0.00093940932764051,0.999973376830406,3,6,"polysaccharide digestion","BP"
"GO:0002542",0.00136294440385353,1,2,2,"Factor XII activation","BP"
"GO:0007157",0.0015791448942593,0.999815551286837,5,24,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP"
"GO:0071638",0.0016271938538361,0.99993824423363,3,7,"negative regulation of monocyte chemotactic protein-1 production","BP"
"GO:0033344",0.00227306474121031,0.999896429376084,3,8,"cholesterol efflux","BP"
"GO:0006589",0.00358674227473931,0.999798717228511,3,9,"octopamine biosynthetic process","BP"
"GO:0007597",0.00371508929023926,0.999955036365483,2,3,"blood coagulation, intrinsic pathway","BP"
"GO:0051385",0.00374671916210647,0.999954453741829,2,3,"response to mineralocorticoid","BP"
"GO:0030245",0.00413274190632046,0.999947137473812,2,3,"cellulose catabolic process","BP"
"GO:0032367",0.00430488678027986,0.999733219741764,3,10,"intracellular cholesterol transport","BP"
"GO:0031638",0.00479818266325405,0.999690755155687,3,10,"zymogen activation","BP"
"GO:0042421",0.00495013709111647,0.999677337480857,3,10,"norepinephrine biosynthetic process","BP"
"GO:0042420",0.0050230562874954,0.999670843978253,3,10,"dopamine catabolic process","BP"
"GO:1902307",0.00741562414815629,0.999818976639721,2,4,"positive regulation of sodium ion transmembrane transport","BP"
"GO:0042246",0.0075080385353357,0.99981552813578,2,4,"tissue regeneration","BP"
"GO:0060074",0.00761803762015514,0.999811393919326,2,4,"synapse maturation","BP"
"GO:0048147",0.0077654286309543,0.999375341455589,3,12,"negative regulation of fibroblast proliferation","BP"
"GO:0001561",0.00788791916383788,0.999801115917605,2,4,"fatty acid alpha-oxidation","BP"
"GO:0007160",0.00930774342103955,0.998699634993058,4,23,"cell-matrix adhesion","BP"
"GO:0000272",0.0106509410076594,0.999021274961033,3,13,"polysaccharide catabolic process","BP"
"GO:0006825",0.0128935600658201,0.999512517584072,2,5,"copper ion transport","BP"
"GO:0022617",0.0129152908338512,0.999511260353375,2,5,"extracellular matrix disassembly","BP"
"GO:0010642",0.0130314116620778,0.999504522844868,2,5,"negative regulation of platelet-derived growth factor receptor signaling pathway","BP"
"GO:0070165",0.0131456459746458,0.999497863065913,2,5,"positive regulation of adiponectin secretion","BP"
"GO:0006032",0.0132795852505826,0.99865706062694,3,14,"chitin catabolic process","BP"
"GO:0006508",0.0161325315797289,0.995303081818323,7,72,"proteolysis","BP"
"GO:0072675",0.016185326751463,0.998216705155545,3,15,"osteoclast fusion","BP"
"GO:1901223",0.0162444341760566,0.998207733627341,3,15,"negative regulation of NIK/NF-kappaB signaling","BP"
"GO:0048662",0.0182707288321197,0.999097519584911,2,6,"negative regulation of smooth muscle cell proliferation","BP"
"GO:0070206",0.0189563017438155,0.999045041576884,2,6,"protein trimerization","BP"
"GO:0060122",0.0190737756913886,0.997741930615675,3,16,"inner ear receptor cell stereocilium organization","BP"
"GO:0043434",0.0191609100071275,0.997727690199047,3,16,"response to peptide hormone","BP"
"GO:0070373",0.0220368508488796,0.997220497404007,3,17,"negative regulation of ERK1 and ERK2 cascade","BP"
"GO:0061045",0.0230409957573156,0.997043928905253,3,17,"negative regulation of wound healing","BP"
"GO:0070542",0.0248885476152529,0.998470696217829,2,7,"response to fatty acid","BP"
"GO:0043931",0.0251750411081356,0.998443516743022,2,7,"ossification involved in bone maturation","BP"
"GO:0072137",0.0251750411081356,0.998443516743022,2,7,"condensed mesenchymal cell proliferation","BP"
"GO:0072307",0.0251750411081356,0.998443516743022,2,7,"regulation of metanephric nephron tubule epithelial cell differentiation","BP"
"GO:0046718",0.0253734185799623,0.998424596060748,2,7,"viral entry into host cell","BP"
"GO:0050715",0.0257125630377564,0.998392059331633,2,7,"positive regulation of cytokine secretion","BP"
"GO:1900165",0.0259702155794088,0.998367181053583,2,7,"negative regulation of interleukin-6 secretion","BP"
"GO:0045721",0.0259941536869464,0.998364862671668,2,7,"negative regulation of gluconeogenesis","BP"
"GO:0045616",0.0263486400110999,0.9964148410041,3,18,"regulation of keratinocyte differentiation","BP"
"GO:0006539",0.0279270515393633,1,1,1,"glutamate catabolic process via 2-oxoglutarate","BP"
"GO:0000453",0.0304510315498449,1,1,1,"enzyme-directed rRNA 2'-O-methylation","BP"
"GO:0030198",0.0310830607514182,0.991983300197264,5,48,"extracellular matrix organization","BP"
"GO:0039532",0.0334732469577238,1,1,1,"negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP"
"GO:0010157",0.0353062217958367,1,1,1,"response to chlorate","BP"
"GO:0043278",0.0353062217958367,1,1,1,"response to morphine","BP"
"GO:0010452",0.0358600146502536,1,1,1,"histone H3-K36 methylation","BP"
"GO:0035441",0.0358600146502536,1,1,1,"cell migration involved in vasculogenesis","BP"
"GO:0060977",0.0358600146502536,1,1,1,"coronary vasculature morphogenesis","BP"
"GO:1902850",0.0358600146502536,1,1,1,"microtubule cytoskeleton organization involved in mitosis","BP"
"GO:1905634",0.0358600146502536,1,1,1,"regulation of protein localization to chromatin","BP"
"GO:0014012",0.0363209057270739,1,1,1,"peripheral nervous system axon regeneration","BP"
"GO:0060588",0.0363209057270739,1,1,1,"negative regulation of lipoprotein lipid oxidation","BP"
"GO:2000098",0.0363209057270739,1,1,1,"negative regulation of smooth muscle cell-matrix adhesion","BP"
"GO:0036090",0.0363847146043574,1,1,1,"cleavage furrow ingression","BP"
"GO:0032365",0.0363912344951751,1,1,1,"intracellular lipid transport","BP"
"GO:0071073",0.0363912344951751,1,1,1,"positive regulation of phospholipid biosynthetic process","BP"
"GO:0140214",0.0363912344951751,1,1,1,"positive regulation of long-chain fatty acid import into cell","BP"
"GO:2001245",0.0363912344951751,1,1,1,"regulation of phosphatidylcholine biosynthetic process","BP"
