"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0006412",9.08260986032927e-31,1,49,100,"translation","BP","greenyellow","Day7"
"2","GO:0002181",2.0160099977293e-14,1,14,17,"cytoplasmic translation","BP","greenyellow","Day7"
"3","GO:0015986",2.72134720654095e-11,1,10,11,"ATP synthesis coupled proton transport","BP","greenyellow","Day7"
"4","GO:0006614",7.1397712114507e-10,0.999999999978055,11,16,"SRP-dependent cotranslational protein targeting to membrane","BP","greenyellow","Day7"
"5","GO:0019083",2.21460184011081e-09,0.999999999923912,11,16,"viral transcription","BP","greenyellow","Day7"
"6","GO:0007017",7.37549551234771e-07,0.999999902903021,13,42,"microtubule-based process","BP","greenyellow","Day7"
"7","GO:0006413",1.21754905263353e-06,0.999999859239491,12,30,"translational initiation","BP","greenyellow","Day7"
"8","GO:0000184",4.20959279789312e-05,0.999992463940639,12,38,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","greenyellow","Day7"
"9","GO:0045454",0.000162437633954985,0.999964647627815,12,49,"cell redox homeostasis","BP","greenyellow","Day7"
"10","GO:0016567",0.00243783389616931,0.998678232668449,36,314,"protein ubiquitination","BP","greenyellow","Day7"
"11","GO:0006897",0.00388166064305194,0.998248539915667,21,143,"endocytosis","BP","greenyellow","Day7"
"12","GO:0000209",0.00410445116784183,0.998174650515872,20,143,"protein polyubiquitination","BP","greenyellow","Day7"
"13","GO:0000122",0.00421233621597078,0.997474946627,45,402,"negative regulation of transcription by RNA polymerase II","BP","greenyellow","Day7"
"14","GO:0032147",0.00687913180400815,0.997876388413833,10,46,"activation of protein kinase activity","BP","greenyellow","Day7"
"15","GO:0045944",0.0096969137028256,0.993524516404707,58,548,"positive regulation of transcription by RNA polymerase II","BP","greenyellow","Day7"
"16","GO:0042981",0.011048537036053,0.995391692225551,14,103,"regulation of apoptotic process","BP","greenyellow","Day7"
"17","GO:0000226",0.0131209425726195,0.995440529115689,10,56,"microtubule cytoskeleton organization","BP","greenyellow","Day7"
"18","GO:0001934",0.0133583321730059,0.995044676143322,11,66,"positive regulation of protein phosphorylation","BP","greenyellow","Day7"
"19","GO:0006914",0.015240504210562,0.993656278684846,13,86,"autophagy","BP","greenyellow","Day7"
"20","GO:0060271",0.0255103287130622,0.985915912760676,22,171,"cilium assembly","BP","greenyellow","Day7"
"21","GO:0016579",0.0263152561854342,0.987770939182737,14,97,"protein deubiquitination","BP","greenyellow","Day7"
"22","GO:0007568",0.0403545121886829,0.981215744115461,12,98,"aging","BP","greenyellow","Day7"
"23","GO:0006355",0.040914441687863,0.972994035253731,35,401,"regulation of transcription, DNA-templated","BP","greenyellow","Day7"
"24","GO:0042493",0.0478781843933847,0.973817159041395,17,152,"response to drug","BP","greenyellow","Day7"
"25","GO:0022625",8.09240980593804e-23,1,20,21,"cytosolic large ribosomal subunit","CC","greenyellow","Day7"
"26","GO:0022627",3.79388694191074e-18,1,16,17,"cytosolic small ribosomal subunit","CC","greenyellow","Day7"
"27","GO:0005840",1.83215173675286e-15,1,19,29,"ribosome","CC","greenyellow","Day7"
"28","GO:0005739",5.88452623558764e-12,1,115,805,"mitochondrion","CC","greenyellow","Day7"
"29","GO:0005634",5.37749627789255e-09,1,316,3216,"nucleus","CC","greenyellow","Day7"
"30","GO:0005743",3.96248493999964e-08,0.999999990175948,39,223,"mitochondrial inner membrane","CC","greenyellow","Day7"
"31","GO:0005737",4.32179202416084e-08,1,335,3388,"cytoplasm","CC","greenyellow","Day7"
"32","GO:0005753",5.74994009778597e-08,1,6,6,"mitochondrial proton-transporting ATP synthase complex","CC","greenyellow","Day7"
"33","GO:0000276",8.12832708277306e-08,1,6,6,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC","greenyellow","Day7"
"34","GO:0005747",4.45689673869894e-07,0.999999967303701,10,21,"mitochondrial respiratory chain complex I","CC","greenyellow","Day7"
"35","GO:0005762",1.19517125789059e-06,0.999999836338233,13,41,"mitochondrial large ribosomal subunit","CC","greenyellow","Day7"
"36","GO:0042788",5.64936760696943e-06,0.999999864851192,6,8,"polysomal ribosome","CC","greenyellow","Day7"
"37","GO:0015934",3.40929694202142e-05,0.999999142392257,5,7,"large ribosomal subunit","CC","greenyellow","Day7"
"38","GO:0005730",5.14722249087891e-05,0.999972831562858,60,443,"nucleolus","CC","greenyellow","Day7"
"39","GO:0005654",7.5713911699715e-05,0.999948099437006,157,1479,"nucleoplasm","CC","greenyellow","Day7"
"40","GO:0098556",0.000221414578641019,1,3,3,"cytoplasmic side of rough endoplasmic reticulum membrane","CC","greenyellow","Day7"
"41","GO:0045261",0.000263219769280209,1,3,3,"proton-transporting ATP synthase complex, catalytic core F(1)","CC","greenyellow","Day7"
"42","GO:0005829",0.000291515484357708,0.999781007323988,228,2336,"cytosol","CC","greenyellow","Day7"
"43","GO:0015935",0.000438416541821078,1,3,3,"small ribosomal subunit","CC","greenyellow","Day7"
"44","GO:0005763",0.000498664335787996,0.999917449029461,8,31,"mitochondrial small ribosomal subunit","CC","greenyellow","Day7"
"45","GO:0005750",0.000736555667666046,0.999988899506341,3,4,"mitochondrial respiratory chain complex III","CC","greenyellow","Day7"
"46","GO:0005784",0.000826753684586013,0.999987019725176,3,4,"Sec61 translocon complex","CC","greenyellow","Day7"
"47","GO:0005751",0.00110238749644836,0.999980826486287,3,4,"mitochondrial respiratory chain complex IV","CC","greenyellow","Day7"
"48","GO:0005759",0.00114397792962822,0.999485531909745,26,175,"mitochondrial matrix","CC","greenyellow","Day7"
"49","GO:0000275",0.00140177099991781,0.999973429190366,3,4,"mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)","CC","greenyellow","Day7"
"50","GO:0031205",0.00258884144369802,1,2,2,"endoplasmic reticulum Sec complex","CC","greenyellow","Day7"
"51","GO:0005868",0.00338810422589239,0.999542870642374,5,19,"cytoplasmic dynein complex","CC","greenyellow","Day7"
"52","GO:0005681",0.00354892100008492,0.999003640202061,10,47,"spliceosomal complex","CC","greenyellow","Day7"
"53","GO:0031594",0.00417620830759125,0.998390579972806,15,106,"neuromuscular junction","CC","greenyellow","Day7"
"54","GO:0036464",0.00438645215007083,0.998836491660389,9,40,"cytoplasmic ribonucleoprotein granule","CC","greenyellow","Day7"
"55","GO:0000331",0.00460374175387921,0.999768333445277,3,6,"contractile vacuole","CC","greenyellow","Day7"
"56","GO:0031905",0.00461606771288055,1,2,2,"early endosome lumen","CC","greenyellow","Day7"
"57","GO:1990904",0.00513548965924247,0.997994179653505,15,91,"ribonucleoprotein complex","CC","greenyellow","Day7"
"58","GO:0070381",0.00647887320021193,1,2,2,"endosome to plasma membrane transport vesicle","CC","greenyellow","Day7"
"59","GO:0000123",0.00693179998688701,0.998680448056718,6,20,"histone acetyltransferase complex","CC","greenyellow","Day7"
"60","GO:0017087",0.00775278684124712,1,2,2,"mitochondrial processing peptidase complex","CC","greenyellow","Day7"
"61","GO:0032996",0.00820124051960031,1,2,2,"Bcl3-Bcl10 complex","CC","greenyellow","Day7"
"62","GO:0033257",0.00820124051960031,1,2,2,"Bcl3/NF-kappaB2 complex","CC","greenyellow","Day7"
"63","GO:0005740",0.00948781488508339,0.999811593631823,2,3,"mitochondrial envelope","CC","greenyellow","Day7"
"64","GO:0000790",0.00968075332438084,0.995222668701004,21,161,"nuclear chromatin","CC","greenyellow","Day7"
"65","GO:0005791",0.0120779618528236,0.996828239527137,7,35,"rough endoplasmic reticulum","CC","greenyellow","Day7"
"66","GO:0005687",0.013457310921118,0.998888913099618,3,7,"U4 snRNP","CC","greenyellow","Day7"
"67","GO:0030175",0.0163756091774208,0.994970155702456,8,39,"filopodium","CC","greenyellow","Day7"
"68","GO:0055038",0.0172060387289947,0.994638098314572,8,41,"recycling endosome membrane","CC","greenyellow","Day7"
"69","GO:0030027",0.0174321507746939,0.99126948135094,19,129,"lamellipodium","CC","greenyellow","Day7"
"70","GO:0001740",0.0191204259443028,1,1,1,"Barr body","CC","greenyellow","Day7"
"71","GO:0000786",0.0197004447077813,0.996723468381949,4,16,"nucleosome","CC","greenyellow","Day7"
"72","GO:0005793",0.0212977659180735,0.993031596561566,8,45,"endoplasmic reticulum-Golgi intermediate compartment","CC","greenyellow","Day7"
"73","GO:0005874",0.0213637355683501,0.987095720804344,31,270,"microtubule","CC","greenyellow","Day7"
"74","GO:0005749",0.0221758508637404,0.999026607207169,2,4,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)","CC","greenyellow","Day7"
"75","GO:0000151",0.0233106362907035,0.991050366686235,10,62,"ubiquitin ligase complex","CC","greenyellow","Day7"
"76","GO:0033565",0.0238625432482718,0.999220527147601,2,3,"ESCRT-0 complex","CC","greenyellow","Day7"
"77","GO:0000307",0.0254458795284052,0.997020571828728,3,9,"cyclin-dependent protein kinase holoenzyme complex","CC","greenyellow","Day7"
"78","GO:0070937",0.0264575125040979,0.999085060341231,2,3,"CRD-mediated mRNA stability complex","CC","greenyellow","Day7"
"79","GO:0097232",0.0266631764833452,0.999073984695822,2,3,"lamellar body membrane","CC","greenyellow","Day7"
"80","GO:0097233",0.0266631764833452,0.999073984695822,2,3,"alveolar lamellar body membrane","CC","greenyellow","Day7"
"81","GO:0072487",0.0268031806253538,0.998493886993081,2,5,"MSL complex","CC","greenyellow","Day7"
"82","GO:0008180",0.0289162578031606,0.996440071001644,3,9,"COP9 signalosome","CC","greenyellow","Day7"
"83","GO:0000235",0.029090693231982,0.998518998537102,2,4,"astral microtubule","CC","greenyellow","Day7"
"84","GO:0016459",0.0292191140822168,0.991895071019662,6,27,"myosin complex","CC","greenyellow","Day7"
"85","GO:0005902",0.0292373039194232,0.98968101888713,8,55,"microvillus","CC","greenyellow","Day7"
"86","GO:0097708",0.0298336080407944,0.996281614249186,3,9,"intracellular vesicle","CC","greenyellow","Day7"
"87","GO:0005844",0.0308588835661605,0.992616297944728,5,21,"polysome","CC","greenyellow","Day7"
"88","GO:0031588",0.031104358891149,0.998357001419582,2,4,"nucleotide-activated protein kinase complex","CC","greenyellow","Day7"
"89","GO:0032433",0.0313972000642072,0.99562750682415,3,13,"filopodium tip","CC","greenyellow","Day7"
