"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"1","GO:0060271",1.75945774801796e-13,1,44,171,"cilium assembly","BP","blue","Day7"
"2","GO:0007018",5.44111383834751e-12,1,34,102,"microtubule-based movement","BP","blue","Day7"
"3","GO:0003341",1.149082389256e-10,0.999999999990322,19,36,"cilium movement","BP","blue","Day7"
"4","GO:0060294",4.67932842009558e-10,0.999999999987644,11,15,"cilium movement involved in cell motility","BP","blue","Day7"
"5","GO:0030030",1.39556644730232e-09,0.99999999987903,16,32,"cell projection organization","BP","blue","Day7"
"6","GO:0007017",3.09099223616751e-06,0.999999650033238,10,42,"microtubule-based process","BP","blue","Day7"
"7","GO:0000086",0.000330276928382084,0.9999277376534,11,46,"G2/M transition of mitotic cell cycle","BP","blue","Day7"
"8","GO:0006457",0.0010437387562628,0.999726556004948,11,64,"protein folding","BP","blue","Day7"
"9","GO:0007368",0.0177709292337962,0.993445531799988,10,66,"determination of left/right symmetry","BP","blue","Day7"
"10","GO:0000122",0.0228706119684811,0.985501802170359,36,402,"negative regulation of transcription by RNA polymerase II","BP","blue","Day7"
"11","GO:0098609",0.0450147450115445,0.978112815124356,13,93,"cell-cell adhesion","BP","blue","Day7"
"12","GO:0031514",1.15806577540952e-20,1,37,89,"motile cilium","CC","blue","Day7"
"13","GO:0005874",2.3939294752131e-16,1,63,270,"microtubule","CC","blue","Day7"
"14","GO:0005929",2.66601031994685e-15,1,48,182,"cilium","CC","blue","Day7"
"15","GO:0005930",4.74516624584718e-15,1,32,74,"axoneme","CC","blue","Day7"
"16","GO:0030286",1.65044256600257e-12,1,26,71,"dynein complex","CC","blue","Day7"
"17","GO:0005737",1.32120654457815e-09,1,305,3388,"cytoplasm","CC","blue","Day7"
"18","GO:0036064",5.9888470918658e-09,0.999999998779688,26,94,"ciliary basal body","CC","blue","Day7"
"19","GO:0036126",3.86149563855279e-08,0.999999997010838,12,26,"sperm flagellum","CC","blue","Day7"
"20","GO:0005813",5.12800081784341e-08,1,50,312,"centrosome","CC","blue","Day7"
