"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0001103",81,0.0091379341786074,0.998875680603574,4,12,"RNA polymerase II repressing transcription factor binding","MF","blue","Day7","transcription factor binding","PGEN_.00g003460;PGEN_.00g021940;PGEN_.00g024580;PGEN_.00g162110"
"2","GO:0004017",75,0.00125023245706343,0.99992252461798,4,9,"adenylate kinase activity","MF","blue","Day7","kinase activity","PGEN_.00g009900;PGEN_.00g014120;PGEN_.00g035180;PGEN_.00g060140;PGEN_.00g060190;PGEN_.00g060410;PGEN_.00g072020;PGEN_.00g108660;PGEN_.00g206920;PGEN_.00g219620;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g231150;PGEN_.00g281870;PGEN_.00g281890;PGEN_.00g282580;PGEN_.00g332760"
"3","GO:0004127",80,0.00871494538283645,0.999834600706627,2,3,"cytidylate kinase activity","MF","blue","Day7","kinase activity","PGEN_.00g009900;PGEN_.00g014120;PGEN_.00g035180;PGEN_.00g060140;PGEN_.00g060190;PGEN_.00g060410;PGEN_.00g072020;PGEN_.00g108660;PGEN_.00g206920;PGEN_.00g219620;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g231150;PGEN_.00g281870;PGEN_.00g281890;PGEN_.00g282580;PGEN_.00g332760"
"4","GO:0004198",107,0.0378075293570534,0.992382256888698,4,15,"calcium-dependent cysteine-type endopeptidase activity","MF","blue","Day7","peptidase activity","PGEN_.00g040240;PGEN_.00g062040;PGEN_.00g262590;PGEN_.00g262600"
"5","GO:0004362",84,0.0107564122941419,0.99959721834328,2,6,"glutathione-disulfide reductase activity","MF","blue","Day7","oxidoreductase activity","PGEN_.00g180320;PGEN_.00g227690"
"6","GO:0004514",105,0.0367025659152541,0.997875472485859,2,4,"nicotinate-nucleotide diphosphorylase (carboxylating) activity","MF","blue","Day7","transferase activity, transferring ...","PGEN_.00g206100;PGEN_.00g304980"
"7","GO:0004550",69,4.604938387746e-07,0.999999972486152,9,18,"nucleoside diphosphate kinase activity","MF","blue","Day7","kinase activity","PGEN_.00g009900;PGEN_.00g014120;PGEN_.00g035180;PGEN_.00g060140;PGEN_.00g060190;PGEN_.00g060410;PGEN_.00g072020;PGEN_.00g108660;PGEN_.00g206920;PGEN_.00g219620;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g231150;PGEN_.00g281870;PGEN_.00g281890;PGEN_.00g282580;PGEN_.00g332760"
"8","GO:0004709",98,0.0290567999623835,0.994696634211392,4,14,"MAP kinase kinase kinase activity","MF","blue","Day7","kinase activity","PGEN_.00g009900;PGEN_.00g014120;PGEN_.00g035180;PGEN_.00g060140;PGEN_.00g060190;PGEN_.00g060410;PGEN_.00g072020;PGEN_.00g108660;PGEN_.00g206920;PGEN_.00g219620;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g231150;PGEN_.00g281870;PGEN_.00g281890;PGEN_.00g282580;PGEN_.00g332760"
"9","GO:0004712",109,0.0402271449273473,0.991730386711583,4,15,"protein serine/threonine/tyrosine kinase activity","MF","blue","Day7","kinase activity","PGEN_.00g009900;PGEN_.00g014120;PGEN_.00g035180;PGEN_.00g060140;PGEN_.00g060190;PGEN_.00g060410;PGEN_.00g072020;PGEN_.00g108660;PGEN_.00g206920;PGEN_.00g219620;PGEN_.00g223690;PGEN_.00g224420;PGEN_.00g231150;PGEN_.00g281870;PGEN_.00g281890;PGEN_.00g282580;PGEN_.00g332760"
"10","GO:0004864",94,0.0230276534003487,0.996093056287217,4,14,"protein phosphatase inhibitor activity","MF","blue","Day7","enzyme regulator activity","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g016590;PGEN_.00g019390;PGEN_.00g169760;PGEN_.00g203470;PGEN_.00g206190;PGEN_.00g254790"
